record,score,price,state,variety
41533,89,20,California,Sauvignon Blanc
41534,89,30,California,Pinot Gris
41535,86,14,California,Merlot
41536,86,36,California,Pinot Noir
41537,86,38,California,Merlot
41538,86,30,California,Riesling
41539,86,20,California,Sangiovese
41540,86,16,California,Sauvignon Blanc
41541,89,56,California,Bordeaux-style Red Blend
41542,89,32,Oregon,Pinot Noir
41543,89,48,Oregon,Pinot Noir
41544,89,40,California,Chardonnay
41545,89,35,California,Gewürztraminer
41546,89,22,California,Viognier
41547,89,32,California,Red Blend
41548,89,40,California,Red Blend
41549,89,75,Oregon,Pinot Noir
41550,88,48,California,Petite Sirah
41551,88,25,California,Cabernet Sauvignon
41552,88,25,Oregon,Merlot
41553,88,50,California,Petit Verdot
41554,88,60,Oregon,Pinot Noir
41555,88,16,Oregon,Pinot Gris
41556,88,45,California,Rhône-style Red Blend
41557,88,30,California,Syrah
41558,87,28,California,Viognier
41559,91,55,Washington,Cabernet Sauvignon
41560,91,38,California,Chardonnay
41561,91,75,Washington,Bordeaux-style Red Blend
41562,91,36,California,Chardonnay
41563,91,22,Oregon,Sauvignon Blanc
41564,91,28,Washington,Red Blend
41565,91,35,Washington,Bordeaux-style Red Blend
41566,91,165,California,Cabernet Sauvignon
41567,91,18,California,Rosé
41568,91,60,California,Pinot Noir
41569,91,85,Washington,Syrah
41570,91,29,Oregon,Pinot Noir
41571,91,79,California,Cabernet Sauvignon
41572,91,90,California,Cabernet Sauvignon
41573,91,29,Oregon,Syrah
41574,91,22,Oregon,Grenache Blanc
41575,91,33,Washington,Syrah-Grenache
41576,91,22,Washington,Chardonnay
41577,91,48,California,Pinot Noir
41578,91,35,Washington,Syrah
41579,91,45,Washington,Merlot
41580,89,35,Oregon,Pinot Noir
41581,89,14,California,Sauvignon Blanc
41582,89,17,California,Chardonnay
41583,89,32,Oregon,Syrah
41584,89,19,California,Riesling
41585,89,19,California,Zinfandel
41586,89,20,California,Rhône-style White Blend
41587,89,18,Oregon,Tempranillo
41588,89,14,California,Chardonnay
41589,89,42,California,Pinot Noir
41590,89,20,California,Sauvignon Blanc
41591,89,25,California,Sémillon
41592,89,44,California,Petite Sirah
41593,89,40,California,Petite Sirah
41594,89,32,California,Zinfandel
41595,89,40,Oregon,Pinot Noir
41596,86,27,Virginia,Chardonnay
41597,86,18,Washington,Merlot
41598,86,20,Washington,Merlot
41599,86,32,California,Syrah
41600,86,43,California,Chardonnay
41601,86,19,California,Chardonnay
41602,86,11,Washington,Chardonnay
41603,86,15,California,Cabernet Sauvignon
41604,82,15,Missouri,Chambourcin
41605,82,13,California,White Blend
41606,82,20,California,Red Blend
41607,82,27,Virginia,Viognier
41608,82,27,Washington,Tempranillo
41609,82,14,California,Sauvignon Blanc
41610,82,65,California,Cabernet Sauvignon
41611,82,20,California,Pinot Noir
41612,82,40,California,Red Blend
41613,82,12,California,Chardonnay
41614,82,25,California,Chardonnay
41615,82,22,Texas,Zinfandel
41616,82,9,Missouri,White Blend
41617,82,25,California,Sauvignon Blanc
41618,82,13,California,Cabernet Sauvignon
41619,84,18,New York,Rosé
41620,84,25,California,Red Blend
41621,84,14,California,Rosé
41622,84,20,Texas,Riesling
41623,84,23,California,Zinfandel
41624,84,40,California,Zinfandel
41625,84,18,California,White Blend
41626,84,15,New York,Riesling
41627,84,28,California,Bordeaux-style Red Blend
41628,84,25,Oregon,Pinot Noir
41629,84,22,California,Grenache
41630,84,36,California,Bordeaux-style Red Blend
41631,84,12,Ohio,Cabernet Sauvignon
41632,84,7,California,Zinfandel
41633,84,45,California,Pinot Noir
41634,84,22,Michigan,Riesling
41635,89,16,California,Sauvignon Blanc
41636,89,45,California,Syrah
41637,89,85,California,Cabernet Sauvignon
41638,89,40,New York,Champagne Blend
41639,89,38,Washington,Red Blend
41640,89,14,New York,Riesling
41641,89,55,California,Red Blend
41642,89,38,California,Red Blend
41643,89,35,Washington,Bordeaux-style Red Blend
41644,89,28,Washington,Cabernet-Syrah
41645,89,14,Washington,Red Blend
41646,88,65,California,Cabernet Sauvignon
41647,88,49,California,Syrah
41648,88,52,California,Merlot
41649,88,18,Washington,Chardonnay
41650,88,36,California,Cabernet Sauvignon
41651,87,18,Washington,Cabernet Sauvignon
41652,87,11,Washington,Sparkling Blend
41653,87,45,California,Cabernet Sauvignon
41654,89,70,California,Cabernet Sauvignon
41655,96,150,California,Cabernet Sauvignon
41656,96,100,California,Cabernet Sauvignon
41657,96,120,California,Red Blend
41658,95,60,Washington,Cabernet Sauvignon
41659,95,150,California,Bordeaux-style Red Blend
41660,95,65,California,Cabernet Sauvignon
41661,94,100,California,Cabernet Sauvignon
41662,94,48,California,Merlot
41663,94,42,Washington,Cabernet Sauvignon
41664,90,65,California,Cabernet Sauvignon
41665,90,48,Oregon,Pinot Noir
41666,90,16,Oregon,Gewürztraminer
41667,90,28,California,Zinfandel
41668,90,35,California,Chardonnay
41669,90,32,Oregon,Pinot Noir
41670,87,30,California,Merlot
41671,87,17,California,Albariño
41672,87,36,California,Merlot
41673,87,21,California,Syrah
41674,87,15,Washington,Pinot Gris
41675,87,20,Washington,Sauvignon Blanc
41676,87,20,California,White Blend
41677,87,35,California,Pinot Noir
41678,87,100,California,Cabernet Sauvignon
41679,87,20,California,Pinot Gris
41680,87,35,California,Chardonnay
41681,85,24,Missouri,St. Vincent
41682,85,19,New Mexico,Petite Sirah
41683,85,18,California,Red Blend
41684,85,15,California,Merlot
41685,85,25,Washington,G-S-M
41686,85,17,New York,Cabernet Franc
41687,85,35,Washington,Malbec
41688,85,16,New York,Cabernet Franc
41689,85,35,California,Pinot Noir
41690,85,10,Missouri,Chambourcin
41691,85,33,Virginia,Red Blend
41692,85,39,Virginia,Norton
41693,85,15,New York,Sauvignon Blanc
41694,85,15,Washington,Red Blend
41695,85,15,California,Chardonnay
41696,85,19,California,Sauvignon Blanc
41697,85,19,Washington,Chardonnay
41698,85,17,New York,Cabernet Franc
41699,85,13,California,Red Blend
41700,90,25,California,Syrah
41701,90,30,California,Cabernet Franc
41702,90,20,Oregon,Chardonnay
41703,90,25,California,Red Blend
41704,90,22,California,Tempranillo
41705,90,22,California,Chardonnay
41706,90,120,Washington,Bordeaux-style Red Blend
41707,90,65,Washington,Syrah
41708,90,28,California,Barbera
41709,90,24,California,Cabernet Sauvignon
41710,90,38,California,G-S-M
41711,90,39,California,Chardonnay
41712,90,40,California,Gewürztraminer
41713,90,48,California,Pinot Noir
41714,90,50,America,Red Blend
41715,90,25,Washington,Bordeaux-style Red Blend
41716,90,25,Washington,Red Blend
41717,90,60,California,Bordeaux-style Red Blend
41718,90,25,California,Pinot Noir
41719,90,53,California,Pinot Noir
41720,95,55,Washington,Syrah
41721,94,55,California,Pinot Noir
41722,87,16,California,Verdelho
41723,87,22,California,Pinot Gris
41724,87,55,New York,Cabernet Sauvignon
41725,87,20,California,Zinfandel
41726,87,24,California,Cabernet Franc
41727,87,15,Washington,Pinot Gris
41728,87,24,California,Pinot Noir
41729,92,80,Oregon,Pinot Noir
41730,92,65,Oregon,Pinot Noir
41731,92,28,California,Chenin Blanc
41732,92,80,California,Cabernet Sauvignon
41733,92,50,California,Chardonnay
41734,92,43,California,Syrah
41735,92,44,California,Malbec
41736,92,43,California,Pinot Noir
41737,92,19,California,White Blend
41738,92,38,Oregon,Pinot Noir
41739,92,85,Oregon,Red Blend
41740,92,23,California,Sauvignon Blanc
41741,92,32,California,Pinot Noir
41742,92,19,California,Sauvignon Blanc
41743,92,36,California,Syrah
41744,92,40,California,Syrah
41745,92,30,California,Syrah
41746,92,28,California,Chardonnay
41747,92,56,California,Pinot Noir
41748,86,25,California,Pinot Grigio
41749,86,30,New York,Sparkling Blend
41750,86,12,Washington,Chardonnay
41751,86,26,Washington,Bordeaux-style Red Blend
41752,86,17,California,Pinot Grigio
41753,86,10,Washington,Red Blend
41754,86,38,California,Bordeaux-style Red Blend
41755,86,26,California,Cabernet Sauvignon
41756,86,16,Washington,Red Blend
41757,86,72,California,Cabernet Sauvignon
41758,86,30,New York,Pinot Noir
41759,86,15,California,Sauvignon Blanc
41760,86,25,California,Pinot Noir
41761,86,14,Washington,Red Blend
41762,93,72,California,Pinot Noir
41763,93,68,California,Pinot Noir
41764,93,55,Oregon,Pinot Noir
41765,93,30,Oregon,Pinot Gris
41766,93,61,California,Pinot Noir
41767,93,55,Oregon,Pinot Noir
41768,93,68,California,Cabernet Sauvignon
41769,93,50,California,Pinot Noir
41770,93,160,California,Cabernet Sauvignon
41771,93,55,California,Chardonnay
41772,93,28,California,Cabernet Sauvignon
41773,93,30,California,Chardonnay
41774,93,54,California,Pinot Noir
41775,93,30,California,Chardonnay
41776,93,110,California,Pinot Noir
41777,93,39,California,Pinot Noir
41778,93,30,California,Chardonnay
41779,93,75,California,Sparkling Blend
41780,93,65,California,Pinot Noir
41781,93,62,California,Cabernet Sauvignon-Syrah
41782,91,30,California,Rosé
41783,91,26,Washington,Cabernet Sauvignon
41784,91,60,California,Chardonnay
41785,91,29,Washington,Bordeaux-style Red Blend
41786,91,65,Washington,Merlot
41787,91,26,California,Chardonnay
41788,91,38,Washington,G-S-M
41789,91,75,California,Cabernet Sauvignon
41790,91,60,California,Rhône-style Red Blend
41791,91,25,Washington,Picpoul
41792,91,18,California,Zinfandel
41793,91,55,Washington,Carmenère
41794,91,65,California,Chardonnay
41795,91,60,California,Pinot Noir
41796,91,75,California,Sparkling Blend
41797,91,22,California,Red Blend
41798,91,46,California,Chardonnay
41799,91,20,California,Zinfandel
41800,91,44,California,Pinot Noir
41801,91,58,California,Rhône-style Red Blend
41802,91,28,California,Viognier
41803,91,39,Washington,Red Blend
41804,91,35,New York,Pinot Noir
41805,91,35,California,Syrah
41806,91,30,California,Albariño
41807,88,85,California,Cabernet Sauvignon
41808,88,45,California,Pinot Noir
41809,88,19,California,Chardonnay
41810,88,36,California,Chardonnay
41811,87,30,Oregon,Pinot Noir
41812,87,26,California,Sauvignon Blanc
41813,87,50,California,Sagrantino
41814,87,14,California,Chardonnay
41815,92,25,California,Pinot Noir
41816,92,50,California,Chardonnay
41817,92,40,Washington,Syrah
41818,92,65,California,Cabernet Sauvignon
41819,92,30,California,Cabernet Sauvignon
41820,92,36,California,Syrah
41821,92,34,California,Zinfandel
41822,92,32,California,Petite Sirah
41823,92,50,California,Pinot Noir
41824,92,20,California,Chardonnay
41825,92,38,California,Blaufränkisch
41826,92,42,California,Pinot Noir
41827,92,42,California,Pinot Noir
41828,92,65,California,Chardonnay
41829,92,52,California,Cabernet Sauvignon
41830,92,55,California,Sparkling Blend
41831,92,45,California,Chardonnay
41832,92,38,California,Merlot
41833,92,22,California,Zinfandel
41834,92,30,Washington,Zinfandel
41835,92,45,Washington,Rhône-style Red Blend
41836,92,30,Washington,Sangiovese
41837,91,50,Washington,Cabernet Sauvignon
41838,91,85,California,Cabernet Sauvignon
41839,91,80,California,Petite Verdot
41840,91,50,California,Bordeaux-style Red Blend
41841,91,40,California,Pinot Noir
41842,93,65,California,Pinot Noir
41843,93,38,California,Zinfandel
41844,93,150,California,Cabernet Sauvignon
41845,93,50,California,Sparkling Blend
41846,93,46,California,Pinot Noir
41847,93,55,California,Pinot Noir
41848,93,33,California,Zinfandel
41849,92,25,California,Chardonnay
41850,92,45,California,Cabernet Sauvignon
41851,92,28,California,Syrah
41852,92,28,California,Pinot Noir
41853,92,135,California,Cabernet Sauvignon
41854,92,18,California,Teroldego
41855,92,25,California,Sauvignon Blanc
41856,92,25,California,Grenache Blanc
41857,92,28,California,Pinot Noir
41858,92,42,California,Sauvignon Blanc
41859,84,16,California,Pinot Grigio
41860,84,25,California,Pinot Noir
41861,84,10,California,Chardonnay
41862,84,11,Ohio,Riesling
41863,84,14,Oregon,Pinot Blanc
41864,84,26,California,Petite Sirah
41865,84,26,California,Merlot
41866,84,11,California,Cabernet Sauvignon
41867,84,15,Ohio,Riesling
41868,84,135,California,Cabernet Blend
41869,84,16,California,Zinfandel
41870,84,13,New York,Riesling
41871,84,10,California,Merlot
41872,83,18,New Jersey,Merlot
41873,83,20,New Mexico,Cabernet Franc
41874,81,20,Iowa,Chancellor
41875,81,15,New York,Riesling
41876,81,19,California,Sangiovese
41877,81,10,Missouri,Chambourcin
41878,81,20,New York,Bordeaux-style Red Blend
41879,81,16,New York,Gewürztraminer
41880,80,28,California,Chardonnay
41881,80,42,New York,Cabernet Franc
41882,80,30,California,Cabernet Sauvignon
41883,80,16,New York,Riesling
41884,80,16,New York,Gewürztraminer
41885,80,28,New York,Pinot Noir
41886,80,13,California,Merlot
41887,80,12,New York,Chancellor
41888,97,147,California,Sparkling Blend
41889,88,30,Oregon,Pinot Noir
41890,88,35,Washington,Syrah
41891,88,13,California,Chenin Blanc
41892,88,17,California,Sauvignon Blanc
41893,88,17,Washington,Cabernet Sauvignon
41894,88,20,Oregon,Grüner Veltliner
41895,88,25,California,Cabernet Sauvignon
41896,88,36,Washington,Syrah
41897,88,22,California,Red Blend
41898,88,16,California,Pinot Gris
41899,88,32,California,Chardonnay
41900,88,15,California,Pinot Grigio
41901,92,25,Washington,Roussanne
41902,92,40,California,Pinot Noir
41903,92,45,Washington,Bordeaux-style Red Blend
41904,92,36,California,Petite Sirah
41905,92,32,California,Chardonnay
41906,92,45,California,Sparkling Blend
41907,92,49,California,Sauvignon Blanc
41908,92,100,California,Cabernet Sauvignon
41909,92,18,Washington,Sangiovese
41910,87,11,California,Merlot
41911,87,10,California,Sauvignon Blanc
41912,87,22,New York,Merlot-Cabernet Franc
41913,87,22,California,Pinot Blanc
41914,87,42,California,Cabernet Franc
41915,87,21,California,Pinot Noir
41916,87,13,New York,Rosé
41917,87,125,California,Cabernet Sauvignon
41918,87,15,New York,Riesling
41919,87,42,California,Pinot Noir
41920,87,17,New York,Pinot Noir
41921,85,12,California,Sauvignon Blanc
41922,85,20,California,Pinot Grigio
41923,85,22,California,Pinot Noir
41924,85,14,California,Sauvignon Blanc
41925,85,34,California,Cabernet Sauvignon
41926,85,27,California,Grenache Blanc
41927,85,12,California,Chardonnay
41928,87,25,California,Merlot
41929,87,30,California,Syrah
41930,87,40,California,Pinot Noir
41931,87,20,California,White Blend
41932,87,20,California,Merlot
41933,87,65,California,Bordeaux-style Red Blend
41934,87,16,California,Albariño
41935,87,46,California,Pinot Noir
41936,87,25,California,Merlot
41937,93,55,California,Pinot Noir
41938,93,38,California,Sparkling Blend
41939,93,70,California,Pinot Noir
41940,92,70,California,Pinot Noir
41941,92,55,California,Pinot Noir
41942,92,38,California,Sparkling Blend
41943,92,50,California,Pinot Noir
41944,92,50,Oregon,Pinot Noir
41945,92,35,California,Sparkling Blend
41946,92,60,California,Pinot Noir
41947,92,70,Oregon,Pinot Noir
41948,92,70,Oregon,Pinot Noir
41949,92,50,Oregon,Pinot Noir
41950,90,33,California,Zinfandel
41951,90,36,California,Chardonnay
41952,92,69,California,Cabernet Sauvignon
41953,92,38,Oregon,Pinot Noir
41954,92,32,California,Chardonnay
41955,92,45,California,Pinot Noir
41956,92,38,California,Cabernet Sauvignon
41957,92,22,California,Torrontés
41958,92,24,Oregon,Riesling
41959,92,50,California,Pinot Noir
41960,92,155,California,Cabernet Sauvignon
41961,92,36,California,G-S-M
41962,92,36,California,Mourvèdre
41963,92,35,California,Sauvignon Blanc
41964,92,40,Oregon,Pinot Noir
41965,89,18,California,Cabernet Sauvignon
41966,89,30,California,Sauvignon Blanc
41967,89,42,Oregon,Tempranillo
41968,89,26,Oregon,Rosé
41969,89,40,Oregon,Bordeaux-style Red Blend
41970,89,59,California,Pinot Noir
41971,89,35,California,Zinfandel
41972,89,30,California,Syrah
41973,89,15,Washington,Merlot
41974,89,20,California,Sparkling Blend
41975,89,12,Washington,Sauvignon Blanc
41976,89,35,Washington,Chardonnay
41977,88,32,California,Chardonnay
41978,88,22,California,Gewürztraminer
41979,88,30,Colorado,Cabernet Sauvignon
41980,88,18,Oregon,Pinot Gris
41981,88,60,California,Merlot
41982,88,16,California,Sauvignon Blanc
41983,88,19,Oregon,Pinot Gris
41984,89,40,California,Fumé Blanc
41985,89,18,Washington,Red Blend
41986,89,32,Washington,Cabernet Sauvignon
41987,89,52,California,Red Blend
41988,89,30,New York,Cabernet Franc
41989,89,45,Washington,Bordeaux-style Red Blend
41990,89,45,Washington,Cabernet Sauvignon
41991,89,22,California,Red Blend
41992,89,14,California,Sparkling Blend
41993,89,30,Washington,Cabernet Sauvignon
41994,89,15,Washington,Cabernet Sauvignon
41995,89,45,California,Pinot Noir
41996,89,30,Washington,Red Blend
41997,89,25,New York,Riesling
41998,88,22,California,Sparkling Blend
41999,88,46,California,Pinot Noir
42000,88,35,Washington,Marsanne
42001,88,22,California,Sparkling Blend
42002,88,39,California,Cabernet Sauvignon-Merlot
42003,88,19,California,Pinot Gris
42004,88,28,Washington,Rhône-style White Blend
42005,88,30,Washington,Malbec
42006,88,49,California,Pinot Noir
42007,88,26,California,Pinot Blanc
42008,88,20,California,Cabernet Sauvignon
42009,88,22,California,Cabernet Sauvignon
42010,88,18,California,Meritage
42011,88,13,Washington,Sauvignon Blanc
42012,85,14,California,Pinot Noir
42013,85,20,New York,Riesling
42014,85,20,California,Pinot Noir
42015,85,12,Washington,Pinot Gris
42016,85,32,Idaho,Red Blend
42017,85,23,California,Zinfandel
42018,85,25,California,Sauvignon Blanc
42019,85,40,California,Merlot
42020,85,65,California,Cabernet Sauvignon
42021,85,25,Washington,Cabernet Franc
42022,85,16,California,Merlot
42023,85,18,New York,Riesling
42024,91,40,California,Pinot Noir
42025,91,37,Washington,Merlot
42026,91,42,Washington,Malbec
42027,91,30,California,Alicante Bouschet
42028,91,25,California,Chardonnay
